date,p,T,Tpot,Tdew,rh,Vpmax,Vpact,Vpdef,sh,H2OC,rho,wv,maxwv,wd,rain,raining,SWDR,PAR,maxPAR,Tlog,OT
2020/1/7 22:20,1001.82,1.74,274.76,-0.01,88.1,6.93,6.1,0.82,3.8,6.09,1266.6,1.28,3.04,151.2,0.0,0,0.0,0.0,0.0,13.38,440.3488112695481
2020/1/7 22:30,1001.65,1.66,274.69,0.05,89.0,6.89,6.13,0.76,3.82,6.12,1266.75,1.44,2.5,153.7,0.0,0,0.0,0.0,0.0,13.27,439.9
2020/1/7 22:40,1001.49,1.63,274.67,0.02,89.0,6.87,6.12,0.76,3.81,6.11,1266.71,0.76,1.44,165.8,0.0,0,0.0,0.0,0.0,13.18,442.33400327692283
2020/1/7 22:50,1001.39,1.68,274.73,0.07,89.0,6.9,6.14,0.76,3.82,6.13,1266.32,1.26,1.84,207.5,0.0,0,0.0,0.0,0.0,13.12,438.67018285179427
2020/1/7 23:00,1001.24,1.71,274.77,0.07,88.8,6.91,6.14,0.77,3.82,6.13,1266.0,2.29,3.28,197.4,0.0,0,0.0,0.0,0.0,13.07,436.6
2020/1/7 23:10,1001.08,1.47,274.54,-0.17,88.8,6.79,6.03,0.76,3.76,6.03,1266.97,2.63,3.28,202.9,0.0,0,0.0,0.0,0.0,13.04,437.8
2020/1/7 23:20,1001.1,1.48,274.55,0.06,90.2,6.8,6.13,0.67,3.82,6.13,1266.89,1.91,3.28,206.0,0.0,0,0.0,0.0,0.0,13.01,436.8
2020/1/7 23:30,1001.16,1.79,274.86,0.2,89.1,6.95,6.2,0.76,3.86,6.19,1265.49,0.83,1.84,177.0,0.0,0,0.0,0.0,0.0,12.97,440.16769612129116
2020/1/7 23:40,1001.24,1.84,274.9,0.23,89.0,6.98,6.21,0.77,3.87,6.2,1265.37,1.19,1.8,178.2,0.0,0,0.0,0.0,0.0,12.93,438.6
2020/1/7 23:50,1001.26,1.74,274.8,0.16,89.2,6.93,6.18,0.75,3.85,6.17,1265.87,1.15,1.6,194.9,0.0,0,0.0,0.0,0.0,12.93,438.8
2020/1/8 0:00,1000.97,1.58,274.66,0.03,89.4,6.85,6.12,0.73,3.81,6.12,1266.25,1.84,3.0,197.4,0.0,0,0.0,0.0,0.0,12.96,438.3
